image_id,source_image_id,image_file,gt_file,is_augmented,augmentation_index,backend,seed,caption,prompt,negative_prompt,style_tag,mean_abs_pixel_change,max_abs_pixel_change,change_entropy,cross_attention_used,cross_attention_num_maps,cross_attention_map_entropy,selected_token_index,selected_token,selected_token_score,gt_entropy,pseudo_gt_entropy
IMG143_00001_AUG000,IMG143_00001,IMG143_00001_AUG000.jpg,IMG143_00001_AUG000.npy,1,0,opencv_caption_style,970411432,Dark text and a red word are displayed over a textured blue and tan background.,"Photorealistic image edit of the same scene: Dark text and a red word are displayed over a textured blue and tan background. Apply slightly cool color grading, with mild zoom variation. Preserve scene structure, object identities, and spatial layout.",,slightly cool color grading,65.13351440429688,255.0,13.263272823606258,0,0,0.0,-1,,0.0,12.897824656428156,12.876058972308101
IMG144_00001,IMG144_00001,IMG144_00001.jpg,IMG144_00001.npy,0,-1,original_copy,,White paragraphs of text are positioned on a solid black background in a vertical list.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.76406826374,12.76406826374
IMG144_00001_AUG000,IMG144_00001,IMG144_00001_AUG000.jpg,IMG144_00001_AUG000.npy,1,0,opencv_caption_style,545481712,White paragraphs of text are positioned on a solid black background in a vertical list.,"Photorealistic image edit of the same scene: White paragraphs of text are positioned on a solid black background in a vertical list. Apply soft diffused lighting, with slightly shifted viewpoint. Preserve scene structure, object identities, and spatial layout.",,soft diffused lighting,50.41496276855469,255.0,12.527442112465174,0,0,0.0,-1,,0.0,12.76406826374,12.725223229213043
IMG145_00011,IMG145_00011,IMG145_00011.jpg,IMG145_00011.npy,0,-1,original_copy,,Black and green text is arranged vertically on a white background with a name below.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.997375042104977,12.997375042104977
IMG145_00011_AUG000,IMG145_00011,IMG145_00011_AUG000.jpg,IMG145_00011_AUG000.npy,1,0,opencv_caption_style,1469532724,Black and green text is arranged vertically on a white background with a name below.,"Photorealistic image edit of the same scene: Black and green text is arranged vertically on a white background with a name below. Apply slightly warm color grading, with mild zoom variation. Preserve scene structure, object identities, and spatial layout.",,slightly warm color grading,23.41602897644043,255.0,12.108959634729558,0,0,0.0,-1,,0.0,12.997375042104977,12.839504009916254
IMG146_10001,IMG146_10001,IMG146_10001.jpg,IMG146_10001.npy,0,-1,original_copy,,White text is displayed on a dark background next to a small circular profile icon.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.959355418779523,12.959355418779523
IMG146_10001_AUG000,IMG146_10001,IMG146_10001_AUG000.jpg,IMG146_10001_AUG000.npy,1,0,opencv_caption_style,178828087,White text is displayed on a dark background next to a small circular profile icon.,"Photorealistic image edit of the same scene: White text is displayed on a dark background next to a small circular profile icon. Apply documentary photograph style, with slightly shifted viewpoint. Preserve scene structure, object identities, and spatial layout.",,documentary photograph style,35.44784927368164,255.0,12.788639202103788,0,0,0.0,-1,,0.0,12.959355418779523,12.920755527695746
IMG147_10001,IMG147_10001,IMG147_10001.jpg,IMG147_10001.npy,0,-1,original_copy,,Green and white chat bubbles containing German text are displayed in a digital messaging interface.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.738017537546284,12.738017537546284
IMG147_10001_AUG000,IMG147_10001,IMG147_10001_AUG000.jpg,IMG147_10001_AUG000.npy,1,0,opencv_caption_style,1605838182,Green and white chat bubbles containing German text are displayed in a digital messaging interface.,"Photorealistic image edit of the same scene: Green and white chat bubbles containing German text are displayed in a digital messaging interface. Apply soft diffused lighting, with small focal-length variation. Preserve scene structure, object identities, and spatial layout.",,soft diffused lighting,34.50096893310547,255.0,12.262871948485818,0,0,0.0,-1,,0.0,12.738017537546284,12.666909357692703
IMG149_10001,IMG149_10001,IMG149_10001.jpg,IMG149_10001.npy,0,-1,original_copy,,Large black German text is centered on a white background with a small vertical menu.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.854327919395246,12.854327919395246
IMG149_10001_AUG000,IMG149_10001,IMG149_10001_AUG000.jpg,IMG149_10001_AUG000.npy,1,0,opencv_caption_style,1893502850,Large black German text is centered on a white background with a small vertical menu.,"Photorealistic image edit of the same scene: Large black German text is centered on a white background with a small vertical menu. Apply slightly cool color grading, with slightly shifted viewpoint. Preserve scene structure, object identities, and spatial layout.",,slightly cool color grading,34.466495513916016,255.0,12.28320068939329,0,0,0.0,-1,,0.0,12.854327919395246,12.78738455180337
IMG150_10011,IMG150_10011,IMG150_10011.jpg,IMG150_10011.npy,0,-1,original_copy,,A profile icon of a dog is visible next to multiple lines of social media text.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,13.130314649059073,13.130314649059073
IMG150_10011_AUG000,IMG150_10011,IMG150_10011_AUG000.jpg,IMG150_10011_AUG000.npy,1,0,opencv_caption_style,2076059924,A profile icon of a dog is visible next to multiple lines of social media text.,"Photorealistic image edit of the same scene: A profile icon of a dog is visible next to multiple lines of social media text. Apply cinematic natural lighting, with subtle framing change. Preserve scene structure, object identities, and spatial layout.",,cinematic natural lighting,42.282066345214844,255.0,12.414472889170648,0,0,0.0,-1,,0.0,13.130314649059073,13.078914106913544
IMG152_10011,IMG152_10011,IMG152_10011.jpg,IMG152_10011.npy,0,-1,original_copy,,A circular logo with letters and a blue icon sit above lines of printed text.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.932142253198435,12.932142253198435
IMG152_10011_AUG000,IMG152_10011,IMG152_10011_AUG000.jpg,IMG152_10011_AUG000.npy,1,0,opencv_caption_style,650200082,A circular logo with letters and a blue icon sit above lines of printed text.,"Photorealistic image edit of the same scene: A circular logo with letters and a blue icon sit above lines of printed text. Apply slightly warm color grading, with slightly shifted viewpoint. Preserve scene structure, object identities, and spatial layout.",,slightly warm color grading,50.39320373535156,255.0,12.830880319358826,0,0,0.0,-1,,0.0,12.932142253198435,12.920940087369445
